Year,Species,Easting,Northing,Age,Sex,Tnights
1,Camera,1680731.796,5663517.595,1,NA,56
1,Camera,1680742.008,5663335.805,1,NA,56
1,Camera,1681211.438,5663103.561,1,NA,56
1,Camera,1683264.427,5663406.922,1,NA,56
1,Camera,1683095.063,5663361.009,1,NA,56
1,Camera,1682620.34,5663317.44,1,NA,56
1,Camera,1682450.39,5663283.903,1,NA,56
1,Camera,1684948.134,5663468.213,1,NA,56
1,Camera,1684858.245,5663637.175,1,NA,56
1,Camera,1685135.391,5663506.496,1,NA,56
1,Camera,1683222.286,5663460.852,1,NA,56
1,Camera,1685446.021,5663466.308,1,NA,56
1,Camera,1685273.261,5663410.671,1,NA,56
1,Camera,1683579.55,5663575.326,1,NA,56
1,Camera,1683757.886,5663541.009,1,NA,56
1,Camera,1684252.521,5663352.484,1,NA,56
1,Camera,1683614.257,5663959.59,1,NA,56
1,Camera,1684647.932,5663798.863,1,NA,56
1,Camera,1683907.182,5662139.297,1,NA,56
1,Camera,1684237.578,5662069.682,1,NA,56
1,Camera,1684084.233,5662230.608,1,NA,56
1,Camera,1684669.827,5663898.555,1,NA,56
1,Camera,1684535.896,5663910.458,1,NA,56
1,Camera,1684369.671,5664252.303,1,NA,56
1,Camera,1682723.196,5663736.934,1,NA,56
1,Camera,1682764.545,5663829.21,1,NA,56
1,Camera,1683126.255,5663553.445,1,NA,56
1,Camera,1682275.94,5663817.46,1,NA,56
1,Camera,1682700.743,5663820.25,1,NA,56
1,Camera,1685323.097,5663887.814,1,NA,56
1,Camera,1682237.16,5664024.221,1,NA,56
1,Camera,1684941,5663924.501,1,NA,56
1,Camera,1685129.468,5663892.365,1,NA,56
1,Camera,1685595.82,5664156.633,1,NA,56
1,Camera,1685669.115,5664322.052,1,NA,56
1,Camera,1683639.109,5664142.943,1,NA,56
1,Camera,1683456.59,5664096.592,1,NA,56
1,Camera,1682746.917,5664107.658,1,NA,56
1,Camera,1682881.837,5664241.832,1,NA,56
1,Camera,1683298.087,5664752.528,1,NA,56
1,Camera,1683434.142,5664859.905,1,NA,56
1,Camera,1684081.926,5664262.884,1,NA,56
1,Camera,1684583.927,5664385.118,1,NA,56
1,Camera,1684505.328,5664525.666,1,NA,56
1,Camera,1683933.092,5664324.821,1,NA,56
1,Camera,1682717.629,5664435.526,1,NA,56
1,Camera,1682198.816,5664489.996,1,NA,56
1,Camera,1685291.778,5664545.45,1,NA,56
1,Camera,1685122.562,5664462.558,1,NA,56
1,Camera,1685676.016,5664710.918,1,NA,56
1,Camera,1685609.999,5664890.863,1,NA,56
1,Camera,1685718.086,5665341.574,1,NA,56
1,Camera,1683868.467,5664588.647,1,NA,56
1,Camera,1684023.509,5662410.642,1,NA,56
1,Camera,1683876.525,5662508.446,1,NA,56
1,Camera,1683622.95,5662319.878,1,NA,56
1,Camera,1683494.211,5662274.734,1,NA,56
1,Camera,1683392.872,5662225.78,1,NA,56
1,Camera,1682794.363,5662000.318,1,NA,56
1,Camera,1682672.301,5662092.301,1,NA,56
1,Camera,1682337.58,5662470.246,1,NA,56
1,Camera,1684615.948,5662282.072,1,NA,56
1,Camera,1684716.748,5662123.255,1,NA,56
1,Camera,1684577.032,5662488.85,1,NA,56
1,Camera,1682314.86,5662510.142,1,NA,56
1,Camera,1683836.63,5662530.761,1,NA,56
1,Camera,1683791.533,5662724.673,1,NA,56
1,Camera,1682588.795,5662576.599,1,NA,56
1,Camera,1682768.781,5662542.725,1,NA,56
1,Camera,1684033.713,5664533.711,1,NA,56
1,Camera,1684467.048,5664697.287,1,NA,56
1,Camera,1683792.485,5664587.486,1,NA,56
1,Camera,1684714.234,5664671.065,1,NA,56
1,Camera,1685174.853,5664956.471,1,NA,56
1,Camera,1685294.269,5665108.415,1,NA,56
1,Camera,1684478.918,5665007.413,1,NA,56
1,Camera,1683734.843,5664812.094,1,NA,56
1,Camera,1683328.557,5665055.804,1,NA,56
1,Camera,1683250.121,5665233.361,1,NA,56
1,Camera,1683807.103,5665032.568,1,NA,56
1,Camera,1684038.004,5665053.958,1,NA,56
1,Camera,1684215.081,5665325.337,1,NA,56
1,Camera,1684211.191,5665502.095,1,NA,56
1,Camera,1684694.885,5665169.548,1,NA,56
1,Camera,1684445.203,5665314.316,1,NA,56
1,Camera,1685085.614,5662697.462,1,NA,56
1,Camera,1685235.24,5662774.379,1,NA,56
1,Camera,1681535.257,5662724.745,1,NA,56
1,Camera,1681569.724,5662757.641,1,NA,56
1,Camera,1682929.149,5662778.174,1,NA,56
1,Camera,1683031.416,5662628.276,1,NA,56
1,Camera,1682693.029,5662928.285,1,NA,56
1,Camera,1683391.227,5662989.388,1,NA,56
1,Camera,1681951.295,5662974.723,1,NA,56
1,Camera,1685314.334,5662965.166,1,NA,56
1,Camera,1685512.43,5663147.235,1,NA,56
1,Camera,1685553.399,5663330.138,1,NA,56
1,Camera,1685580.55,5663411.258,1,NA,56
1,Camera,1683638.089,5663008.384,1,NA,56
1,Camera,1684186,5662886.202,1,NA,56
1,Camera,1681289.831,5663008.79,1,NA,56
1,Camera,1682327.935,5664910.002,1,NA,56
1,Camera,1682318.487,5664742.449,1,NA,56
1,Camera,1684799.998,5665214.38,1,NA,56
1,Camera,1682259.998,5665497.111,1,NA,56
1,Camera,1683048.907,5665426.955,1,NA,56
1,Camera,1682900.841,5665296.882,1,NA,56
1,Camera,1682968.808,5665662.977,1,NA,56
1,Camera,1685730.001,5665922.064,1,NA,56
1,Camera,1682124.289,5665470.848,1,NA,56
1,Camera,1681729.889,5665583.271,1,NA,56
1,Camera,1681268.723,5665682.548,1,NA,56
1,Camera,1681145.328,5665791.872,1,NA,56
1,Camera,1683021.333,5665832.824,1,NA,56
1,Camera,1682992.454,5666023.442,1,NA,56
1,Camera,1685364.26,5665466.85,1,NA,56
1,Camera,1685618.261,5666133.478,1,NA,56
1,Camera,1682901.867,5666112.036,1,NA,56
1,Camera,1681442.142,5666157.152,1,NA,56
1,Camera,1681415.444,5666209.919,1,NA,56
1,Camera,1684712.129,5666085.744,1,NA,56
1,Camera,1681718.118,5666118.318,1,NA,56
1,Camera,1681475.876,5666293.448,1,NA,56
1,Camera,1681672.577,5666361.082,1,NA,56
1,Camera,1685068.451,5666547.687,1,NA,56
1,Camera,1684966.289,5666684.322,1,NA,56
1,Camera,1682809.056,5666433.829,1,NA,56
1,Camera,1684410.728,5666888.642,1,NA,56
1,Camera,1684806.541,5666808.668,1,NA,56
1,Camera,1681217.564,5666515.123,1,NA,56
1,Camera,1681147.029,5666451.758,1,NA,56
1,Camera,1681754.617,5666784.228,1,NA,56
1,Camera,1682956.603,5666799.127,1,NA,56
1,Camera,1681244.789,5663232.803,1,NA,56
1,Camera,1684750.745,5662711.841,1,NA,56
1,Camera,1684362.191,5663020.543,1,NA,56
1,Camera,1684537.307,5663040.854,1,NA,56
1,Camera,1684726.936,5663040.545,1,NA,56
1,Camera,1682126.181,5663130.189,1,NA,56
1,Camera,1682045.981,5663130.335,1,NA,56
1,Camera,1684402.522,5663347.619,1,NA,56
1,Camera,1681901.465,5663549.247,1,NA,56
1,Camera,1681726.394,5663597.432,1,NA,56
1,Camera,1681331.226,5663385.303,1,NA,56
1,Camera,1682118.142,5663455.364,1,NA,56
1,Camera,1682057.985,5664072.986,1,NA,56
1,Camera,1681258.997,5663502.986,1,NA,56
1,Camera,1680857.065,5663502.504,1,NA,56
1,Camera,1680676.298,5663426.211,1,NA,56
1,Camera,1682950.585,5666943.925,1,NA,56
1,Camera,1682158.18,5666506.981,1,NA,56
1,Camera,1684455.913,5666975.003,1,NA,56
1,Camera,1684327.656,5667004.549,1,NA,56
1,Camera,1684770.001,5666999.415,1,NA,56
1,Camera,1683419.634,5666968.174,1,NA,56
1,Camera,1683379.449,5666794.159,1,NA,56
1,Camera,1682777.907,5667420.736,1,NA,56
1,Camera,1684002.62,5666911.78,1,NA,56
1,Camera,1683985.449,5666713.084,1,NA,56
1,Camera,1683471.945,5667079.409,1,NA,56
1,Camera,1683549.469,5666905.849,1,NA,56
1,Camera,1683552.101,5666718.932,1,NA,56
1,Camera,1683555.079,5666245.627,1,NA,56
1,Camera,1683468.363,5666070.319,1,NA,56
1,Camera,1683790.264,5667112.088,1,NA,56
1,Camera,1680807.775,5663247.285,1,NA,56
1,Camera,1681134.091,5663076.37,1,NA,56
1,Camera,1683159.932,5663371.404,1,NA,56
1,Camera,1682531.34,5663291.628,1,NA,56
1,Camera,1682390.753,5663354.443,1,NA,56
1,Camera,1683420.179,5663455.572,1,NA,56
1,Camera,1684928.637,5663552.782,1,NA,56
1,Camera,1685043.174,5663492.382,1,NA,56
1,Camera,1685367.635,5663423.789,1,NA,56
1,Camera,1685200.831,5663361.904,1,NA,56
1,Camera,1685486.605,5663474.559,1,NA,56
1,Camera,1683516.852,5663511.223,1,NA,56
1,Camera,1683662.832,5663551.087,1,NA,56
1,Camera,1684214.389,5663437.569,1,NA,56
1,Camera,1683622.73,5664025.533,1,NA,56
1,Camera,1684705.61,5663730.4,1,NA,56
1,Camera,1683621.013,5667365.502,1,NA,56
1,Camera,1682770.354,5667535.889,1,NA,56
1,Camera,1683019.331,5667583.79,1,NA,56
1,Camera,1683115.99,5667737.468,1,NA,56
1,Camera,1682377.27,5667574.601,1,NA,56
1,Camera,1682582.353,5667898.673,1,NA,56
1,Camera,1682770.151,5667873.03,1,NA,56
1,Camera,1683276.161,5667814.621,1,NA,56
1,Camera,1683249.495,5667622.455,1,NA,56
1,Camera,1683464.111,5667376.506,1,NA,56
1,Camera,1683428.876,5667179.22,1,NA,56
1,Camera,1682702.899,5665152.576,1,NA,56
1,Camera,1684235.038,5665084.451,1,NA,56
1,Camera,1684912.366,5666423.096,1,NA,56
1,Camera,1682626.137,5666354.344,1,NA,56
1,Camera,1682731.704,5666519.152,1,NA,56
1,Camera,1685494.059,5663937.832,1,NA,56
1,Camera,1684725.794,5663894.119,1,NA,56
1,Camera,1684588.737,5663832.175,1,NA,56
1,Camera,1684274.74,5664262.386,1,NA,56
1,Camera,1682696.796,5663652.82,1,NA,56
1,Camera,1683200.332,5663488.35,1,NA,56
1,Camera,1682257.77,5663749.173,1,NA,56
1,Camera,1682605.759,5663832.863,1,NA,56
1,Camera,1682271.389,5663900.197,1,NA,56
1,Camera,1685033.249,5663889.187,1,NA,56
1,Camera,1685227.378,5663890.658,1,NA,56
1,Camera,1685557.436,5664068.719,1,NA,56
1,Camera,1685623.703,5664246.481,1,NA,56
1,Camera,1685723.83,5664365.939,1,NA,56
1,Camera,1683542.789,5664146.026,1,NA,56
1,Camera,1682805.656,5664184.242,1,NA,56
1,Camera,1683929.505,5665989.086,1,NA,56
1,Camera,1683897.24,5665779.053,1,NA,56
1,Camera,1683936.411,5665138.891,1,NA,56
1,Camera,1683909.646,5666490.084,1,NA,56
1,Camera,1682658.21,5666685.406,1,NA,56
1,Camera,1682451.532,5666798.367,1,NA,56
1,Camera,1682110.71,5667011.426,1,NA,56
1,Camera,1681918.669,5666992.734,1,NA,56
1,Camera,1683286.752,5666017.243,1,NA,56
1,Camera,1682763.498,5666043.317,1,NA,56
1,Camera,1682245.36,5665535.776,1,NA,56
1,Camera,1682259.102,5663560.35,1,NA,56
1,Camera,1683210.031,5663523.747,1,NA,56
1,Camera,1682233.548,5663060.055,1,NA,56
1,Camera,1682114.999,5662671.003,1,NA,56
1,Camera,1684222.742,5662518.151,1,NA,56
1,Camera,1684765.546,5662069.664,1,NA,56
1,Camera,1684765.859,5663519.422,1,NA,56
1,Camera,1683374.344,5667983.544,1,NA,56
1,Camera,1685063.528,5665320,1,NA,56
1,Camera,1685240.79,5665396.844,1,NA,56
1,Camera,1682957.637,5665058.002,1,NA,56
1,Camera,1684361.546,5665560.435,1,NA,56
1,Camera,1684385.222,5665739.894,1,NA,56
1,Camera,1684603.886,5665458.147,1,NA,56
1,Camera,1684720.609,5665617.803,1,NA,56
1,Camera,1685176.217,5666064.051,1,NA,56
1,Camera,1685308.931,5666197.861,1,NA,56
1,Camera,1682258.065,5665233.063,1,NA,56
1,Camera,1682153.552,5665072.659,1,NA,56
1,Camera,1681930.001,5665517.365,1,NA,56
1,Camera,1682340.933,5665910.074,1,NA,56
1,Camera,1682924.932,5664329.865,1,NA,56
1,Camera,1683276.158,5664653.69,1,NA,56
1,Camera,1683383.458,5664825.609,1,NA,56
1,Camera,1683999.515,5664293.489,1,NA,56
1,Camera,1684677.565,5664364.228,1,NA,56
1,Camera,1684504.493,5664435.636,1,NA,56
1,Camera,1683841.357,5664304.614,1,NA,56
1,Camera,1683920.767,5664522.026,1,NA,56
1,Camera,1682291.692,5664515.003,1,NA,56
1,Camera,1682142.256,5664501.699,1,NA,56
1,Camera,1682046.646,5664195.804,1,NA,56
1,Camera,1685204.516,5664504.756,1,NA,56
1,Camera,1685031.168,5664431.543,1,NA,56
1,Camera,1685665,5664614.383,1,NA,56
1,Camera,1685626.85,5664796.3,1,NA,56
1,Camera,1685712.825,5665426.136,1,NA,56
1,Camera,1683947.369,5664549.999,1,NA,56
1,Camera,1684554.222,5664691.053,1,NA,56
1,Camera,1683802.896,5664659.534,1,NA,56
1,Camera,1684736.016,5664574.941,1,NA,56
1,Camera,1685225.584,5665040.774,1,NA,56
1,Camera,1685362.194,5665202.85,1,NA,56
1,Camera,1684511.643,5664921.136,1,NA,56
1,Camera,1684524.142,5665076.636,1,NA,56
1,Camera,1683275.641,5665137.725,1,NA,56
1,Camera,1683225.969,5665326.866,1,NA,56
1,Camera,1683885.001,5664993.611,1,NA,56
1,Camera,1683958.459,5665009.089,1,NA,56
1,Camera,1684245.34,5665410.526,1,NA,56
1,Camera,1684205.525,5665595.399,1,NA,56
1,Camera,1684610.769,5665145.002,1,NA,56
1,Camera,1684767.757,5665229.1,1,NA,56
1,Camera,1684441.436,5665227.013,1,NA,56
1,Camera,1682413.941,5664943.941,1,NA,56
1,Camera,1682300.002,5664829.857,1,NA,56
1,Camera,1683002.852,5665335.539,1,NA,56
1,Camera,1683168.655,5665488.519,1,NA,56
1,Camera,1685749.997,5666018.473,1,NA,56
1,Camera,1682217.197,5665434.368,1,NA,56
1,Camera,1681829.877,5665581.756,1,NA,56
1,Camera,1681337.306,5665625.078,1,NA,56
1,Camera,1681240.236,5665774.767,1,NA,56
1,Camera,1681095.436,5665788.015,1,NA,56
1,Camera,1682986.821,5665746.31,1,NA,56
1,Camera,1683020.552,5665930.103,1,NA,56
1,Camera,1682847.138,5665695.984,1,NA,56
1,Camera,1685425.001,5665535.047,1,NA,56
1,Camera,1685681.392,5666060.003,1,NA,56
1,Camera,1682795.501,5666111.681,1,NA,56
1,Camera,1681400.822,5666081.516,1,NA,56
1,Camera,1681339.958,5666306.388,1,NA,56
1,Camera,1684702.747,5666189.431,1,NA,56
1,Camera,1684759.054,5666069.328,1,NA,56
1,Camera,1681720.678,5666206.911,1,NA,56
1,Camera,1681642.023,5666277.299,1,NA,56
1,Camera,1681548.612,5666361.912,1,NA,56
1,Camera,1681682.755,5666441.851,1,NA,56
1,Camera,1685180.793,5666479.437,1,NA,56
1,Camera,1685012.357,5666611.78,1,NA,56
1,Camera,1684902.963,5666761.524,1,NA,56
1,Camera,1681012.347,5666446.369,1,NA,56
1,Camera,1682719.793,5666388.869,1,NA,56
1,Camera,1684753.952,5666726.086,1,NA,56
1,Camera,1681580.778,5666689.61,1,NA,56
1,Camera,1681677.973,5666730.742,1,NA,56
1,Camera,1681792.892,5666872.89,1,NA,56
1,Camera,1682994.533,5666859.083,1,NA,56
1,Camera,1682912.483,5667004.525,1,NA,56
1,Camera,1684861.325,5666855.667,1,NA,56
1,Camera,1682092.219,5666581.123,1,NA,56
1,Camera,1682222.948,5666547.058,1,NA,56
1,Camera,1685009.798,5666907.454,1,NA,56
1,Camera,1684235.292,5667038.367,1,NA,56
1,Camera,1684808.658,5666937.352,1,NA,56
1,Camera,1683261.772,5667029.144,1,NA,56
1,Camera,1683423.163,5666866.812,1,NA,56
1,Camera,1682797.976,5667503.911,1,NA,56
1,Camera,1683919.112,5666974.298,1,NA,56
1,Camera,1684016.326,5666822.42,1,NA,56
1,Camera,1683995.185,5666634.522,1,NA,56
1,Camera,1683500.412,5666991.608,1,NA,56
1,Camera,1683575.907,5666811.016,1,NA,56
1,Camera,1683527.482,5666149.896,1,NA,56
1,Camera,1683403.881,5665989.209,1,NA,56
1,Camera,1683763.526,5667191.331,1,NA,56
1,Camera,1683524.766,5667353.69,1,NA,56
1,Camera,1682687.561,5667598.109,1,NA,56
1,Camera,1682958.494,5667526.176,1,NA,56
1,Camera,1683077.128,5667659.747,1,NA,56
1,Camera,1682519.326,5667824.489,1,NA,56
1,Camera,1682691.536,5667899.52,1,NA,56
1,Camera,1683277.203,5667709.537,1,NA,56
1,Camera,1683484.386,5667478.612,1,NA,56
1,Camera,1683430.217,5667298.566,1,NA,56
1,Camera,1683351.054,5667881.856,1,NA,56
1,Camera,1683777.483,5665050.62,1,NA,56
1,Camera,1683745.003,5664554.996,1,NA,56
1,Camera,1683313.339,5664038.899,1,NA,56
1,Camera,1682817.291,5666482.702,1,NA,56
1,Camera,1683897.88,5665896.186,1,NA,56
1,Camera,1683865.964,5665701.223,1,NA,56
1,Camera,1684013.026,5665259.915,1,NA,56
1,Camera,1684006.701,5666470.826,1,NA,56
1,Camera,1682681.7,5666636.72,1,NA,56
1,Camera,1682529.063,5666741.566,1,NA,56
1,Camera,1682020.918,5666996.017,1,NA,56
1,Camera,1684379.203,5666794.604,1,NA,56
1,Camera,1684780.979,5667359.818,1,NA,56
1,Camera,1682705.066,5663610.151,1,NA,56
1,Camera,1681749.999,5662564.996,1,NA,56
1,Camera,1681763.075,5663034.013,1,NA,56
1,Camera,1682799.396,5662588.065,1,NA,56
1,Camera,1683259.381,5663026.576,1,NA,56
1,Camera,1684269.655,5663024.763,1,NA,56
1,Camera,1685107.535,5662644.106,1,NA,56
1,Camera,1682534.997,5666324.997,1,NA,56
1,Camera,1682747.458,5667021.192,1,NA,56
1,Camera,1685159.544,5665339.775,1,NA,56
1,Camera,1685321.082,5665449.323,1,NA,56
1,Camera,1682895.866,5665136.643,1,NA,56
1,Camera,1684375.599,5665452.732,1,NA,56
1,Camera,1684377.531,5665653.369,1,NA,56
1,Camera,1684657.442,5665523.129,1,NA,56
1,Camera,1684819.871,5665657.403,1,NA,56
1,Camera,1685145.615,5666004.683,1,NA,56
1,Camera,1685252.246,5666111.85,1,NA,56
1,Camera,1685394.625,5666245.367,1,NA,56
1,Camera,1682335.096,5665395.134,1,NA,56
1,Camera,1682312.238,5665311.193,1,NA,56
1,Camera,1682199.192,5665180.889,1,NA,56
1,Camera,1682077.393,5665072.606,1,NA,56
1,Camera,1681909.702,5665419.748,1,NA,56
1,Camera,1682281.603,5665384.656,1,NA,56
1,Camera,1682418.746,5665847.367,1,NA,56
1,Camera,1682250.399,5665990.755,1,NA,56
1,Camera,1681657.993,5666268.285,1,NA,56
1,Camera,1683225.979,5665753.913,1,NA,56
1,Camera,1683108.333,5665656.587,1,NA,56
1,Camera,1684291.634,5665967.567,1,NA,56
1,Camera,1684489.218,5666037.459,1,NA,56
1,Camera,1681375.032,5665968.521,1,NA,56
1,Camera,1681523.219,5665889.693,1,NA,56
1,Camera,1681094.617,5666078.849,1,NA,56
1,Camera,1680900.789,5666110.199,1,NA,56
1,Camera,1681897.898,5665153.024,1,NA,56
1,Camera,1681864.997,5665233.543,1,NA,56
1,Camera,1681864.557,5665333.527,1,NA,56
1,Camera,1682599.082,5665820.746,1,NA,56
1,Camera,1682499.543,5665831.835,1,NA,56
1,Camera,1684225.892,5665876.189,1,NA,56
1,Camera,1684273.434,5665926.517,1,NA,56
1,Camera,1684335.785,5665975.793,1,NA,56
1,Camera,1681658.424,5665750.411,1,NA,56
1,Camera,1681661.163,5665650.448,1,NA,56
1,Camera,1681366.895,5666000.169,1,NA,56
1,Camera,1681272.139,5665994.463,1,NA,56
1,Camera,1685615.968,5665829.916,1,NA,56
1,Camera,1685586.769,5665737.078,1,NA,56
1,Camera,1682170.839,5666023.849,1,NA,56
1,Camera,1681822.534,5666300.827,1,NA,56
1,Camera,1683175.857,5665677.059,1,NA,56
1,Camera,1684430.862,5665958.273,1,NA,56
1,Camera,1684543.259,5666090.143,1,NA,56
1,Camera,1684703.967,5666526.06,1,NA,56
1,Camera,1681433.796,5665916.419,1,NA,56
1,Camera,1681596.689,5665823.33,1,NA,56
1,Camera,1681181.769,5666034.116,1,NA,56
1,Camera,1680999.295,5666107.68,1,NA,56
1,Camera,1685702.71,5665983.179,1,NA,56
1,Camera,1684688.518,5666333.851,1,NA,56
1,Camera,1684704.732,5666429.142,1,NA,56
1,Camera,1685629.488,5665927.971,1,NA,56
1,Camera,1681071,5666400.003,1,NA,56
1,Camera,1681431,5666319.003,1,NA,56
1,Camera,1681273,5666397.002,1,NA,56
1,Camera,1685208.004,5663070.995,1,NA,56
1,Camera,1684351.997,5662014.005,1,NA,56
1,Camera,1684643.996,5662258.997,1,NA,56
1,Camera,1685090.002,5662731.003,1,NA,56
1,Camera,1681197,5665766.995,1,NA,56
1,Camera,1683419.212,5667689.114,1,NA,56
1,Camera,1681952.728,5666273.225,1,NA,56
1,Camera,1681318.004,5666294.004,1,NA,56
1,Camera,1683258.646,5667619.414,1,NA,56
1,Camera,1681153.998,5666368.001,1,NA,56
1,Camera,1683080.613,5667891.156,1,NA,56
1,Camera,1682680.001,5662154.005,1,NA,56
1,Camera,1682331.779,5662485.813,1,NA,56
1,Camera,1682798.468,5662587.637,1,NA,56
1,Camera,1683493.625,5662398.604,1,NA,56
1,Camera,1684432.253,5663041.175,1,NA,56
1,Camera,1684661.002,5662568,1,NA,56
1,Camera,1680871.996,5663490.995,1,NA,56
1,Camera,1681525.907,5663709.462,1,NA,56
1,Camera,1682701.001,5663729.997,1,NA,56
1,Camera,1683497.099,5663498.483,1,NA,56
1,Camera,1684289.6,5663288.307,1,NA,56
1,Camera,1683691.004,5663858,1,NA,56
1,Camera,1684998,5663898.005,1,NA,56
1,Camera,1685737.003,5664366.005,1,NA,56
1,Camera,1683832.999,5662511.001,1,NA,56
1,Camera,1684160.996,5662370.998,1,NA,56
1,Camera,1681236.881,5663222.722,1,NA,56
1,Camera,1681889.999,5662928.002,1,NA,56
1,Camera,1682126.521,5663134.124,1,NA,56
1,Camera,1683441.996,5662905.995,1,NA,56
1,Camera,1683603.595,5663011.958,1,NA,56
1,Camera,1682270.001,5663698.995,1,NA,56
1,Camera,1684140.002,5665089.002,1,NA,56
1,Camera,1683858.722,5665667.426,1,NA,56
1,Camera,1683870.996,5666024.001,1,NA,56
1,Camera,1683636.003,5667182.003,1,NA,56
1,Camera,1684919.999,5663539.996,1,NA,56
1,Camera,1684997.001,5663445.995,1,NA,56
1,Camera,1682683.001,5663868.003,1,NA,56
1,Camera,1683508.004,5664124.997,1,NA,56
1,Camera,1684547.283,5663886.6,1,NA,56
1,Camera,1684758,5663915,1,NA,56
1,Camera,1682316.805,5664736.173,1,NA,56
1,Camera,1682566.002,5664491.001,1,NA,56
1,Camera,1683319.776,5664786.113,1,NA,56
1,Camera,1683828.875,5664624.765,1,NA,56
1,Camera,1684723.001,5664663,1,NA,56
1,Camera,1684717.004,5665204.998,1,NA,56
1,Camera,1685099.001,5664877.001,1,NA,56
1,Camera,1685657.004,5665012.003,1,NA,56
1,Camera,1681638.003,5665550.004,1,NA,56
1,Camera,1682263,5665507.999,1,NA,56
1,Camera,1682543.765,5665005.485,1,NA,56
1,Camera,1683217.002,5665409.005,1,NA,56
1,Camera,1684297,5665781.003,1,NA,56
1,Camera,1685329.996,5665474.005,1,NA,56
1,Camera,1681717.004,5666206.004,1,NA,56
1,Camera,1683294.404,5665962.82,1,NA,56
1,Camera,1685597.003,5666159.003,1,NA,56
1,Camera,1684024.242,5666472.02,1,NA,56
1,Camera,1683383.001,5667049.001,1,NA,56
1,Camera,1684309.001,5667004.994,1,NA,56
1,Camera,1681577.004,5666693.005,1,NA,56
1,Camera,1680855.003,5666130.999,1,NA,56
1,Camera,1683862.996,5662229.996,1,NA,56
1,Camera,1681866.644,5665205.217,1,NA,56
1,Camera,1682424.109,5662225.165,1,NA,56
1,Camera,1682704.003,5665544.003,1,NA,56
1,Camera,1681158.004,5666051.997,1,NA,56
1,Camera,1684448.377,5665947.512,1,NA,56
1,Camera,1684857.001,5666108.999,1,NA,56
1,Camera,1685317.003,5666220.003,1,NA,56
1,Camera,1681288.002,5666607.004,1,NA,56
1,Camera,1681669.608,5666383.081,1,NA,56
1,Camera,1682182.468,5666546.609,1,NA,56
1,Camera,1684913.998,5666426.002,1,NA,56
1,Camera,1682198.002,5667087.003,1,NA,56
1,Camera,1682805.653,5667071.405,1,NA,56
1,Camera,1682770.651,5667539.405,1,NA,56
1,Camera,1683325.651,5667872.414,1,NA,56
1,Camera,1682363.258,5667607.456,1,NA,56
1,Camera,1684764.056,5667294.9,1,NA,56
1,Camera,1684994.017,5666905.934,1,NA,56
1,Camera,1681994.996,5663837.996,1,NA,56
1,Camera,1685570.004,5663554.999,1,NA,56
1,Camera,1683692.998,5667412.997,1,NA,56
1,Camera,1681677.999,5662564.005,1,NA,56
1,Camera,1682667.796,5662851.517,1,NA,56
1,Camera,1684517.067,5663043.301,1,NA,56
1,Camera,1681291.518,5663452.5,1,NA,56
1,Camera,1683147.999,5663350.996,1,NA,56
1,Camera,1682237.001,5663989.003,1,NA,56
1,Camera,1684054.002,5664560.001,1,NA,56
1,Camera,1685151.997,5664492.997,1,NA,56
1,Camera,1683260.003,5665148,1,NA,56
1,Camera,1683866.001,5665006.997,1,NA,56
1,Camera,1684936.475,5665735.598,1,NA,56
1,Camera,1685580.002,5665382.998,1,NA,56
1,Camera,1682813.996,5666127.002,1,NA,56
1,Camera,1682835.648,5666447.405,1,NA,56
1,Camera,1683337.001,5666682.003,1,NA,56
1,Camera,1684104.712,5666478.476,1,NA,56
1,Camera,1685059,5666586,1,NA,56
1,Camera,1684763.446,5666959.067,1,NA,56
1,Camera,1682797.647,5667875.407,1,NA,56
1,Camera,1681831,5666914.002,1,NA,56
1,Camera,1680923.003,5666288.002,1,NA,56
1,Camera,1680874.997,5665979.005,1,NA,56
1,Camera,1681985.761,5664490.022,1,NA,56
1,Camera,1685513.003,5663999.996,1,NA,56
1,Camera,1680942.996,5663135.995,1,NA,56
1,Camera,1683272.374,5662198.887,1,NA,56
1,Camera,1684009.268,5666852.318,1,NA,56
1,Camera,1682959.997,5665054.997,1,NA,56
1,Camera,1684106.649,5662903.202,1,NA,56
1,Camera,1682815.003,5663329.994,1,NA,56
1,Camera,1682444.997,5663284.995,1,NA,56
1,Camera,1682089.996,5663340,1,NA,56
1,Camera,1683168.465,5667926.519,1,NA,56
1,Camera,1683374.443,5667958.073,1,NA,56
1,Camera,1685136.305,5663089.534,1,NA,56
1,Camera,1681380.002,5666009.995,1,NA,56
1,Camera,1682064.996,5666134.999,1,NA,56
1,Camera,1682114.999,5662671.003,1,NA,56
1,Camera,1683000.001,5664070.005,1,NA,56
1,Camera,1681251,5666358.995,1,NA,56
1,Camera,1681197.998,5666405.005,1,NA,56
1,Camera,1681050.999,5666362.996,1,NA,56
1,Camera,1683391.368,5667773.189,1,NA,56
1,Camera,1684239.296,5662041.49,1,NA,56
1,Camera,1685107.535,5662644.106,1,NA,56
1,Camera,1685045,5665305,1,NA,56
1,Camera,1682980.652,5666809.407,1,NA,56
1,Camera,1683555.001,5665774.995,1,NA,56
1,Camera,1684885.001,5664279.995,1,NA,56
1,Camera,1683960.001,5663955.002,1,NA,56
1,Camera,1684506.719,5663326.977,1,NA,56
1,Camera,1683565.002,5666505.001,1,NA,56
1,Camera,1681394.001,5666263.005,1,NA,56
